paymentMethodID,buyerAccountID,paymentMethodType,paymentMethodKey,paymentMethodDescription,createdBy,createdDate,modifiedBy,modifiedDate
1017,1000402,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 18:08:20",NULL,"2021-07-06 18:08:20"
1019,1000404,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 18:08:24",NULL,"2021-07-06 18:08:24"
1020,1000405,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 18:08:28",NULL,"2021-07-06 18:08:28"
1021,1000406,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 18:08:31",NULL,"2021-07-06 18:08:31"
1022,1000407,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 18:08:34",NULL,"2021-07-06 18:08:34"
1023,1000408,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 18:08:39",NULL,"2021-07-06 18:08:39"
1024,1000409,CC,AbcDef123Ghi456jkl796,********4510,NULL,"2021-07-06 18:08:44",NULL,"2021-07-06 18:08:44"
1025,1000410,CC,AbcDef123Ghi456jkl5299,********5590,NULL,"2021-07-06 18:08:45",NULL,"2021-07-06 18:08:45"
1026,1000411,CC,AbcDef123Ghi456jkl5300,********5590,NULL,"2021-07-06 18:08:45",NULL,"2021-07-06 18:08:45"
1027,1000412,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 18:08:46",NULL,"2021-07-06 18:08:46"
1029,1000414,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 18:08:48",NULL,"2021-07-06 18:08:48"
1030,1000415,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 18:08:48",NULL,"2021-07-06 18:08:48"
1031,1000416,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 18:08:49",NULL,"2021-07-06 18:08:49"
1032,1000417,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 18:09:44",NULL,"2021-07-06 18:09:44"
1033,1000418,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 18:10:04",NULL,"2021-07-06 18:10:04"
1034,1000419,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 18:10:13",NULL,"2021-07-06 18:10:13"
1035,1000420,CC,AbcDef123Ghi456jkl796,********4510,NULL,"2021-07-06 18:19:12",NULL,"2021-07-06 18:19:12"
1036,1000421,CC,AbcDef123Ghi456jkl5299,********5590,NULL,"2021-07-06 18:19:18",NULL,"2021-07-06 18:19:18"
1037,1000422,CC,AbcDef123Ghi456jkl5300,********5590,NULL,"2021-07-06 18:19:21",NULL,"2021-07-06 18:19:21"
1038,1000423,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 18:19:24",NULL,"2021-07-06 18:19:24"
1040,1000425,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 18:19:30",NULL,"2021-07-06 18:19:30"
1041,1000426,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 18:19:31",NULL,"2021-07-06 18:19:31"
1042,1000427,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 18:19:35",NULL,"2021-07-06 18:19:35"
1043,1000428,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 18:20:19",NULL,"2021-07-06 18:20:19"
1044,1000429,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-06 18:20:37",NULL,"2021-07-06 18:20:37"
1045,1000430,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-07 10:18:22",NULL,"2021-07-07 10:18:22"
1046,1000431,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-07 10:18:35",NULL,"2021-07-07 10:18:35"
1047,1000432,CC,AbcDef123Ghi456jkl796,********4510,NULL,"2021-07-07 10:18:46",NULL,"2021-07-07 10:18:46"
1048,1000433,CC,AbcDef123Ghi456jkl5299,********5590,NULL,"2021-07-07 10:18:47",NULL,"2021-07-07 10:18:47"
1049,1000434,CC,AbcDef123Ghi456jkl5300,********5590,NULL,"2021-07-07 10:18:47",NULL,"2021-07-07 10:18:47"
1050,1000435,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-07 10:18:48",NULL,"2021-07-07 10:18:48"
1052,1000437,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-07 10:18:49",NULL,"2021-07-07 10:18:49"
1053,1000438,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-07 10:18:49",NULL,"2021-07-07 10:18:49"
1054,1000439,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-07 10:18:50",NULL,"2021-07-07 10:18:50"
1055,1000440,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-07 10:19:28",NULL,"2021-07-07 10:19:28"
1056,1000441,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-07 10:19:36",NULL,"2021-07-07 10:19:36"
1057,1000442,CC,AbcDef123Ghi456jkl796,********4510,NULL,"2021-07-07 10:20:13",NULL,"2021-07-07 10:20:13"
1058,1000443,CC,AbcDef123Ghi456jkl5299,********5590,NULL,"2021-07-07 10:20:14",NULL,"2021-07-07 10:20:14"
1059,1000444,CC,AbcDef123Ghi456jkl5300,********5590,NULL,"2021-07-07 10:20:14",NULL,"2021-07-07 10:20:14"
1060,1000445,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-07 10:20:15",NULL,"2021-07-07 10:20:15"
1062,1000447,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-07 10:20:16",NULL,"2021-07-07 10:20:16"
1063,1000448,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-07 10:20:16",NULL,"2021-07-07 10:20:16"
1064,1000449,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-07 10:20:17",NULL,"2021-07-07 10:20:17"
1065,1000450,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-07 10:22:01",NULL,"2021-07-07 10:22:01"
1066,1000451,CC,AbcDef123Ghi456jkl796,********4510,NULL,"2021-07-07 11:48:17",NULL,"2021-07-07 11:48:17"
1067,1000452,CC,AbcDef123Ghi456jkl5299,********5590,NULL,"2021-07-07 11:48:21",NULL,"2021-07-07 11:48:21"
1068,1000453,CC,AbcDef123Ghi456jkl5300,********5590,NULL,"2021-07-07 11:48:22",NULL,"2021-07-07 11:48:22"
1069,1000454,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-07 11:48:26",NULL,"2021-07-07 11:48:26"
1071,1000456,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-07 11:48:34",NULL,"2021-07-07 11:48:34"
1072,1000457,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-07 11:48:35",NULL,"2021-07-07 11:48:35"
1073,1000458,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-07 11:48:37",NULL,"2021-07-07 11:48:37"
1074,1000459,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-07 11:48:44",NULL,"2021-07-07 11:48:44"
1075,1000460,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-07 12:00:39",NULL,"2021-07-07 12:00:39"
1076,1000461,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-07 12:00:53",NULL,"2021-07-07 12:00:53"
1077,1000462,CC,AbcDef123Ghi456jkl796,********4510,NULL,"2021-07-07 12:01:47",NULL,"2021-07-07 12:01:47"
1078,1000463,CC,AbcDef123Ghi456jkl5299,********5590,NULL,"2021-07-07 12:01:48",NULL,"2021-07-07 12:01:48"
1079,1000464,CC,AbcDef123Ghi456jkl5300,********5590,NULL,"2021-07-07 12:01:48",NULL,"2021-07-07 12:01:48"
1080,1000465,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-07 12:01:49",NULL,"2021-07-07 12:01:49"
1082,1000467,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-07 12:01:50",NULL,"2021-07-07 12:01:50"
1083,1000468,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-07 12:01:51",NULL,"2021-07-07 12:01:51"
1084,1000469,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-07 12:01:51",NULL,"2021-07-07 12:01:51"
1085,1000470,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-07 12:02:53",NULL,"2021-07-07 12:02:53"
1086,1000471,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-07 12:03:04",NULL,"2021-07-07 12:03:04"
1087,1000472,CC,AbcDef123Ghi456jkl796,********4510,NULL,"2021-07-07 12:03:14",NULL,"2021-07-07 12:03:14"
1088,1000473,CC,AbcDef123Ghi456jkl5299,********5590,NULL,"2021-07-07 12:03:15",NULL,"2021-07-07 12:03:15"
1089,1000474,CC,AbcDef123Ghi456jkl5300,********5590,NULL,"2021-07-07 12:03:16",NULL,"2021-07-07 12:03:16"
1090,1000475,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-07 12:03:16",NULL,"2021-07-07 12:03:16"
1092,1000477,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-07 12:03:18",NULL,"2021-07-07 12:03:18"
1093,1000478,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-07 12:03:18",NULL,"2021-07-07 12:03:18"
1094,1000479,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-07 12:03:19",NULL,"2021-07-07 12:03:19"
1095,1000480,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-07 12:04:59",NULL,"2021-07-07 12:04:59"
1096,1000481,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-07 12:05:10",NULL,"2021-07-07 12:05:10"
1097,1000482,CC,AbcDef123Ghi456jkl796,********4510,NULL,"2021-07-07 12:05:21",NULL,"2021-07-07 12:05:21"
1098,1000483,CC,AbcDef123Ghi456jkl5299,********5590,NULL,"2021-07-07 12:05:21",NULL,"2021-07-07 12:05:21"
1099,1000484,CC,AbcDef123Ghi456jkl5300,********5590,NULL,"2021-07-07 12:05:22",NULL,"2021-07-07 12:05:22"
1100,1000485,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-07 12:05:23",NULL,"2021-07-07 12:05:23"
1102,1000487,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-07 12:05:24",NULL,"2021-07-07 12:05:24"
1103,1000488,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-07 12:05:24",NULL,"2021-07-07 12:05:24"
1104,1000489,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-07 12:05:25",NULL,"2021-07-07 12:05:25"
1105,1000490,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-07 12:08:01",NULL,"2021-07-07 12:08:01"
1106,1000491,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-07 12:08:15",NULL,"2021-07-07 12:08:15"
1107,1000492,CC,AbcDef123Ghi456jkl796,********4510,NULL,"2021-07-07 12:08:56",NULL,"2021-07-07 12:08:56"
1108,1000493,CC,AbcDef123Ghi456jkl5299,********5590,NULL,"2021-07-07 12:08:57",NULL,"2021-07-07 12:08:57"
1109,1000494,CC,AbcDef123Ghi456jkl5300,********5590,NULL,"2021-07-07 12:08:57",NULL,"2021-07-07 12:08:57"
1110,1000495,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-07 12:08:58",NULL,"2021-07-07 12:08:58"
1112,1000497,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-07 12:08:59",NULL,"2021-07-07 12:08:59"
1113,1000498,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-07 12:08:59",NULL,"2021-07-07 12:08:59"
1114,1000499,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-07 12:09:00",NULL,"2021-07-07 12:09:00"
1115,1000500,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-07 12:11:05",NULL,"2021-07-07 12:11:05"
1116,1000501,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-07 12:11:16",NULL,"2021-07-07 12:11:16"
1117,1000502,CC,AbcDef123Ghi456jkl796,********4510,NULL,"2021-07-07 12:11:49",NULL,"2021-07-07 12:11:49"
1118,1000503,CC,AbcDef123Ghi456jkl5299,********5590,NULL,"2021-07-07 12:11:50",NULL,"2021-07-07 12:11:50"
1119,1000504,CC,AbcDef123Ghi456jkl5300,********5590,NULL,"2021-07-07 12:11:50",NULL,"2021-07-07 12:11:50"
1120,1000505,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-07 12:11:51",NULL,"2021-07-07 12:11:51"
1122,1000507,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-07 12:11:53",NULL,"2021-07-07 12:11:53"
1123,1000508,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-07 12:11:53",NULL,"2021-07-07 12:11:53"
1124,1000509,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-07 12:11:53",NULL,"2021-07-07 12:11:53"
1125,1000510,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-07 12:13:46",NULL,"2021-07-07 12:13:46"
1126,1000511,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-07 12:13:57",NULL,"2021-07-07 12:13:57"
1127,1000512,CC,AbcDef123Ghi456jkl796,********4510,NULL,"2021-07-07 12:14:07",NULL,"2021-07-07 12:14:07"
1128,1000513,CC,AbcDef123Ghi456jkl5299,********5590,NULL,"2021-07-07 12:14:08",NULL,"2021-07-07 12:14:08"
1129,1000514,CC,AbcDef123Ghi456jkl5300,********5590,NULL,"2021-07-07 12:14:08",NULL,"2021-07-07 12:14:08"
1130,1000515,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-07 12:14:09",NULL,"2021-07-07 12:14:09"
1132,1000517,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-07 12:14:10",NULL,"2021-07-07 12:14:10"
1133,1000518,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-07 12:14:10",NULL,"2021-07-07 12:14:10"
1134,1000519,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-07 12:14:11",NULL,"2021-07-07 12:14:11"
1135,1000520,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-07 12:24:53",NULL,"2021-07-07 12:24:53"
1136,1000521,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-07 12:25:07",NULL,"2021-07-07 12:25:07"
1137,1000522,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-07 12:30:29",NULL,"2021-07-07 12:30:29"
1138,9998,CC,AbcDef123Ghi456jkl796,********4510,NULL,"2021-07-07 13:36:21",NULL,"2021-07-07 13:36:21"
1139,9998,CC,AbcDef123Ghi456jkl796,********4510,NULL,"2021-07-07 13:38:26",NULL,"2021-07-07 13:38:26"
1140,9998,CC,AbcDef123Ghi456jkl796,********4510,NULL,"2021-07-07 13:51:05",NULL,"2021-07-07 13:51:05"
1141,1000523,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-07 13:56:56",NULL,"2021-07-07 13:56:56"
1142,9998,CC,AbcDef123Ghi456jkl796,********4510,NULL,"2021-07-07 13:57:06",NULL,"2021-07-07 13:57:06"
1143,1000524,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-07 13:57:13",NULL,"2021-07-07 13:57:13"
1144,1000525,CC,AbcDef123Ghi456jkl796,********4510,NULL,"2021-07-07 13:57:34",NULL,"2021-07-07 13:57:34"
1145,1000526,CC,AbcDef123Ghi456jkl5299,********5590,NULL,"2021-07-07 13:57:35",NULL,"2021-07-07 13:57:35"
1146,1000527,CC,AbcDef123Ghi456jkl5300,********5590,NULL,"2021-07-07 13:57:35",NULL,"2021-07-07 13:57:35"
1147,1000528,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-07 13:57:36",NULL,"2021-07-07 13:57:36"
1149,1000530,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-07 13:57:37",NULL,"2021-07-07 13:57:37"
1150,1000531,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-07 13:57:37",NULL,"2021-07-07 13:57:37"
1151,1000532,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-07 13:57:38",NULL,"2021-07-07 13:57:38"
1152,1000533,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-07 13:58:19",NULL,"2021-07-07 13:58:19"
1153,9998,CC,AbcDef123Ghi456jkl796,********4510,NULL,"2021-07-07 13:58:33",NULL,"2021-07-07 13:58:33"
1154,1000534,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-07 13:58:39",NULL,"2021-07-07 13:58:39"
1155,1000535,CC,AbcDef123Ghi456jkl796,********4510,NULL,"2021-07-07 13:58:50",NULL,"2021-07-07 13:58:50"
1156,1000536,CC,AbcDef123Ghi456jkl5299,********5590,NULL,"2021-07-07 13:58:51",NULL,"2021-07-07 13:58:51"
1157,1000537,CC,AbcDef123Ghi456jkl5300,********5590,NULL,"2021-07-07 13:58:51",NULL,"2021-07-07 13:58:51"
1158,1000538,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-07 13:58:52",NULL,"2021-07-07 13:58:52"
1160,1000540,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-07 13:58:53",NULL,"2021-07-07 13:58:53"
1161,1000541,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-07 13:58:53",NULL,"2021-07-07 13:58:53"
1162,1000542,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-07 13:58:54",NULL,"2021-07-07 13:58:54"
1163,1000543,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-07 14:00:21",NULL,"2021-07-07 14:00:21"
1164,9997,CC,AbcDef123Ghi456jkl796,********4510,NULL,"2021-07-07 14:49:15",NULL,"2021-07-07 14:49:15"
1165,1000544,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-07 15:03:33",NULL,"2021-07-07 15:03:33"
1166,1000545,CC,AbcDef123Ghi456jkl796,********4510,NULL,"2021-07-07 15:04:43",NULL,"2021-07-07 15:04:43"
1167,1000546,CC,AbcDef123Ghi456jkl5299,********5590,NULL,"2021-07-07 15:04:48",NULL,"2021-07-07 15:04:48"
1168,1000547,CC,AbcDef123Ghi456jkl5300,********5590,NULL,"2021-07-07 15:04:50",NULL,"2021-07-07 15:04:50"
1169,1000548,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-07 15:04:52",NULL,"2021-07-07 15:04:52"
1170,1000549,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-07 15:04:57",NULL,"2021-07-07 15:04:57"
1172,1000551,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-07 15:05:06",NULL,"2021-07-07 15:05:06"
1173,1000552,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-07 15:05:07",NULL,"2021-07-07 15:05:07"
1174,1000553,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-07 15:05:10",NULL,"2021-07-07 15:05:10"
1175,1000554,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-07 15:05:17",NULL,"2021-07-07 15:05:17"
1176,1000555,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-07 15:12:25",NULL,"2021-07-07 15:12:25"
1177,1000556,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-07 15:12:42",NULL,"2021-07-07 15:12:42"
1178,1000557,CC,AbcDef123Ghi456jkl796,********4510,NULL,"2021-07-07 15:12:50",NULL,"2021-07-07 15:12:50"
1179,1000558,CC,AbcDef123Ghi456jkl5299,********5590,NULL,"2021-07-07 15:12:51",NULL,"2021-07-07 15:12:51"
1180,1000559,CC,AbcDef123Ghi456jkl5300,********5590,NULL,"2021-07-07 15:12:51",NULL,"2021-07-07 15:12:51"
1181,1000560,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-07 15:12:52",NULL,"2021-07-07 15:12:52"
1183,1000562,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-07 15:12:54",NULL,"2021-07-07 15:12:54"
1184,1000563,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-07 15:12:54",NULL,"2021-07-07 15:12:54"
1185,1000564,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-07 15:12:54",NULL,"2021-07-07 15:12:54"
1186,1000565,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-07 15:16:48",NULL,"2021-07-07 15:16:48"
1187,1000566,CC,AbcDef123Ghi456jkl5265,********5578,NULL,"2021-07-07 15:17:08",NULL,"2021-07-07 15:17:08"
1188,1000567,CC,AbcDef123Ghi456jkl796,********4510,NULL,"2021-07-07 15:17:26",NULL,"2021-07-07 15:17:26"
1189,1000568,CC,AbcDef123Ghi456jkl5299,********5590,NULL,"2021-07-07 15:17:27",NULL,"2021-07-07 15:17:27"
